ear tag,genotype,Cage,cage.size,sex,DOB,date,experiment week,age (weeks),HFD (Y/N),food initial (g),food final (g),food eaten per mouse,Notes,calorie.intake,,,,
6587,fl/fl;tg/+,3345,3,M,6/26/2018,9/18/2018,10,12,Y,93.1,354.5,94.0,**,442.583,,,,TRUE
6586,fl/fl;tg/+,3345,3,M,6/26/2018,9/18/2018,10,12,Y,93.1,354.5,94.0,**,442.583,,,,TRUE
6595,fl/fl;+/+,3346,2,F,6/26/2018,9/18/2018,10,12,Y,108.8,351.6,131.7,**,620.307,,,,TRUE
6588,fl/fl;+/+,3346,2,F,6/26/2018,9/18/2018,10,12,Y,108.8,351.6,131.7,**,620.307,,,,TRUE
3351,fl/fl;+/+,3351,3,M,7/1/2018,9/18/2018,9,11,Y,106.7,341.0,92.5,**,435.675,,,,TRUE
3351,fl/fl;+/+,3351,3,M,7/1/2018,9/18/2018,9,11,Y,106.7,341.0,92.5,**,435.675,,,,TRUE
3351,fl/fl;+/+,3351,3,M,7/1/2018,9/18/2018,9,11,Y,106.7,341.0,92.5,**,435.675,,,,TRUE
3352,fl/fl;tg/+,6589,1,F,6/29/2018,9/18/2018,9,12,Y,344.8,355.8,35.8,,168.618,,,,TRUE
6489,fl/fl;+/+,6014,1,M,6/8/2018,9/18/2018,6,15,N,244.1,337.2,122.9,**,357.639,,,,FALSE
6492,fl/fl;tg/+,6015,1,M,6/8/2018,9/18/2018,6,15,N,366.0,381.4,15.8,,45.978,,,,FALSE
6732,fl/fl;tg/+,3401,2,M,7/18/2018,9/18/2018,6,9,N,227.5,361.2,73.5,**,213.7395,,,,FALSE
6733,fl/fl;tg/+,3401,2,M,7/18/2018,9/18/2018,6,9,N,227.5,361.2,73.5,**,213.7395,,,,FALSE
6735,fl/fl;tg/+,3402,1,F,7/18/2018,9/18/2018,6,9,N,340.7,368.8,32.5,,94.575,,,,FALSE
1640,fl/fl;+/+,0155,1,M,2/7/2018,9/25/2018,21,33,N,356.2,385.4,23.0,,66.93,,,,FALSE
1966,fl/fl;tg/+,0111,2,F,3/30/18,9/25/2018,21,26,N,299.3,363.9,30.0,,87.3,,,,FALSE
1967,fl/fl;tg/+,0111,2,F,3/30/18,9/25/2018,21,26,N,299.3,345.9,30.0,,87.3,,,,FALSE
6083,fl/fl;tg/+,0156,1,F,4/8/18,9/25/2018,21,24,N,317.4,345.9,58.7,*,170.817,,,,FALSE
6084,fl/fl;+/+,0157,1,F,4/8/18,9/25/2018,21,24,N,328.1,346.2,32.4,,94.284,,,,FALSE
6252,fl/fl;+/+,2888,1,M,5/10/2018,9/25/2018,17,20,N,355.1,363.2,24.4,,71.004,,,,FALSE
6256,fl/fl;tg/+,2889,2,M,5/10/2018,9/25/2018,17,20,N,274.0,341.0,37.1,,107.961,,,,FALSE
6257,fl/fl;tg/+,2889,2,M,5/10/2018,9/25/2018,17,20,N,274.0,341.0,37.1,,107.961,,,,FALSE
6258,fl/fl;tg/+,9890,2,F,5/10/2018,9/25/2018,17,20,N,300.4,353.9,30.3,,88.0275,,,,FALSE
6260,fl/fl;tg/+,9890,2,F,5/10/2018,9/25/2018,17,20,N,300.4,353.9,30.3,,88.0275,,,,FALSE
6261,fl/fl;+/+,9891,1,F,5/10/2018,9/25/2018,17,20,N,321.5,340.7,43.8,*,127.458,,,,FALSE
6317,fl/fl;tg/+,9914,1,M,5/17/2018,9/25/2018,16,19,N,366.1,369.4,15.7,,45.687,,,,FALSE
6321,fl/fl;+/+,9929,1,M,5/17/2018,9/25/2018,16,19,Y,342.5,352.3,19.2,,90.432,,,,TRUE
6362,fl/fl;tg/+,5994,2,F,5/29/2018,9/25/2018,14,17,Y,331.5,352.8,16.6,,77.9505,,,,TRUE
6364,fl/fl;tg/+,5994,2,F,5/29/2018,9/25/2018,14,17,Y,331.5,352.8,16.6,,77.9505,,,,TRUE
6441,fl/fl;+/+,5997,1,M,5/30/2018,9/25/2018,14,17,Y,123.1,353.6,228.2,**,1074.822,,,,TRUE
6431,fl/fl;tg/+,6006,1,M,6/4/2018,9/25/2018,14,16,Y,344.4,360.9,17.2,,81.012,,,,TRUE
6444,fl/fl;+/+,5998,1,F,5/30/2018,9/25/2018,14,17,Y,300.5,351.1,58.7,*,276.477,,,,TRUE
6525,fl/fl;tg/+,3338,1,M,6/25/2018,9/25/2018,11,13,Y,344.1,358.5,18.8,,88.548,,,,TRUE
6593,fl/fl;tg/+,3345,3,M,6/26/2018,9/25/2018,11,13,Y,70.6,376.9,94.6,**,445.723,,,,TRUE
6587,fl/fl;tg/+,3345,3,M,6/26/2018,9/25/2018,11,13,Y,70.6,376.9,94.6,**,445.723,,,,TRUE
6586,fl/fl;tg/+,3345,3,M,6/26/2018,9/25/2018,11,13,Y,70.6,376.9,94.6,**,445.723,,,,TRUE
6595,fl/fl;+/+,3346,2,F,6/26/2018,9/25/2018,11,13,Y,36.3,365.3,157.7,**,742.5315,,,,TRUE
6588,fl/fl;+/+,3346,2,F,6/26/2018,9/25/2018,11,13,Y,36.3,365.3,157.7,**,742.5315,,,,TRUE
3351,fl/fl;+/+,3351,3,M,7/1/2018,9/25/2018,10,12,Y,54.3,336.7,95.6,**,450.119,,,,TRUE
3351,fl/fl;+/+,3351,3,M,7/1/2018,9/25/2018,10,12,Y,54.3,336.7,95.6,**,450.119,,,,TRUE
3351,fl/fl;+/+,3351,3,M,7/1/2018,9/25/2018,10,12,Y,54.3,336.7,95.6,**,450.119,,,,TRUE
3352,fl/fl;tg/+,6589,1,F,6/29/2018,9/25/2018,10,13,Y,310.4,318.7,45.4,,213.834,,,,TRUE
6489,fl/fl;+/+,6014,1,M,6/8/2018,9/25/2018,7,16,N,279.6,303.3,57.6,,167.616,,,,FALSE
6492,fl/fl;tg/+,6015,1,M,6/8/2018,9/25/2018,7,16,N,364.5,397.6,16.9,,49.179,,,,FALSE
6732,fl/fl;tg/+,3401,2,M,7/18/2018,9/25/2018,7,10,N,225.9,314.2,67.7,*,196.8615,,,,FALSE
6733,fl/fl;tg/+,3401,2,M,7/18/2018,9/25/2018,7,10,N,225.9,314.2,67.7,*,196.8615,,,,FALSE
6735,fl/fl;tg/+,3402,1,F,7/18/2018,9/25/2018,7,10,N,331.7,332.8,37.1,,107.961,,,,FALSE
1640,fl/fl;+/+,0155,1,M,2/7/2018,10/2/2018,22,34,N,360.9,372.9,24.5,,71.295,,,,FALSE
1966,fl/fl;tg/+,0111,2,F,3/30/18,10/2/2018,22,27,N,310.7,338.4,26.6,,77.406,,,,FALSE
1967,fl/fl;tg/+,0111,2,F,3/30/18,10/2/2018,22,27,N,310.7,338.4,17.6,,51.216,,,,FALSE
6083,fl/fl;tg/+,0156,1,F,4/8/18,10/2/2018,22,25,N,283.1,331.2,62.8,*,182.748,,,,FALSE
6084,fl/fl;+/+,0157,1,F,4/8/18,10/2/2018,22,25,N,314.2,334.8,32.0,,93.12,,,,FALSE
6252,fl/fl;+/+,2888,1,M,5/10/2018,10/2/2018,18,21,N,338.3,353.5,24.9,,72.459,,,,FALSE
6256,fl/fl;tg/+,2889,2,M,5/10/2018,10/2/2018,18,21,N,272.3,330.6,34.4,,99.9585,,,,FALSE
6257,fl/fl;tg/+,2889,2,M,5/10/2018,10/2/2018,18,21,N,272.3,330.6,34.4,,99.9585,,,,FALSE
6258,fl/fl;tg/+,9890,2,F,5/10/2018,10/2/2018,18,21,N,298.6,335.0,27.7,,80.4615,,,,FALSE
6260,fl/fl;tg/+,9890,2,F,5/10/2018,10/2/2018,18,21,N,298.6,335.0,27.7,,80.4615,,,,FALSE
6261,fl/fl;+/+,9891,1,F,5/10/2018,10/2/2018,18,21,N,309.7,325.5,31.0,,90.21,,,,FALSE
6317,fl/fl;tg/+,9914,1,M,5/17/2018,10/2/2018,17,20,N,353.2,370.2,16.2,,47.142,,,,FALSE
6321,fl/fl;+/+,9929,1,M,5/17/2018,10/2/2018,17,20,Y,336.2,343.0,16.1,,75.831,,,,TRUE
6362,fl/fl;tg/+,5994,2,F,5/29/2018,10/2/2018,15,18,Y,320.9,337.6,16.0,,75.1245,,,,TRUE
6364,fl/fl;tg/+,5994,2,F,5/29/2018,10/2/2018,15,18,Y,320.9,337.6,16.0,,75.1245,,,,TRUE
6441,fl/fl;+/+,5997,1,M,5/30/2018,10/2/2018,15,18,Y,113.6,330.1,240.0,**,1130.4,,,,TRUE
6431,fl/fl;tg/+,6006,1,M,6/4/2018,10/2/2018,15,17,Y,343.9,351.4,17.0,,80.07,,,,TRUE
6444,fl/fl;+/+,5998,1,F,5/30/2018,10/2/2018,15,18,Y,325.7,333.0,25.4,*,119.634,,,,TRUE
6525,fl/fl;tg/+,3338,1,M,6/25/2018,10/2/2018,12,14,Y,358.3,361.9,0.2,*,0.942,,,,TRUE
6593,fl/fl;tg/+,3345,3,M,6/26/2018,10/2/2018,12,14,Y,135.3,356.1,80.5,**,379.312,,,,TRUE
6587,fl/fl;tg/+,3345,3,M,6/26/2018,10/2/2018,12,14,Y,135.3,356.1,80.5,**,379.312,,,,TRUE
6586,fl/fl;tg/+,3345,3,M,6/26/2018,10/2/2018,12,14,Y,135.3,356.1,80.5,**,379.312,,,,TRUE
6595,fl/fl;+/+,3346,2,F,6/26/2018,10/2/2018,12,14,Y,44.6,371.5,160.4,**,755.2485,,,,TRUE
6588,fl/fl;+/+,3346,2,F,6/26/2018,10/2/2018,12,14,Y,44.6,371.5,160.4,**,755.2485,,,,TRUE
3351,fl/fl;+/+,3351,3,M,7/1/2018,10/2/2018,11,13,Y,189.2,344.6,49.2,**,231.575,,,,TRUE
3351,fl/fl;+/+,3351,3,M,7/1/2018,10/2/2018,11,13,Y,189.2,344.6,49.2,**,231.575,,,,TRUE
3351,fl/fl;+/+,3351,3,M,7/1/2018,10/2/2018,11,13,Y,189.2,344.6,49.2,**,231.575,,,,TRUE
3352,fl/fl;tg/+,6589,1,F,6/29/2018,10/2/2018,11,14,Y,287.2,312.2,31.5,*,148.365,,,,TRUE
6489,fl/fl;+/+,6014,1,M,6/8/2018,10/2/2018,8,17,N,283.6,313.5,19.7,,57.327,,,,FALSE
6492,fl/fl;tg/+,6015,1,M,6/8/2018,10/2/2018,8,17,N,381.4,388.2,16.2,,47.142,,,,FALSE
6732,fl/fl;tg/+,3401,2,M,7/18/2018,10/2/2018,8,11,Y,244.2,314.7,35.0,*,164.85,,,,TRUE
6733,fl/fl;tg/+,3401,2,M,7/18/2018,10/2/2018,8,11,Y,244.2,314.7,35.0,*,164.85,,,,TRUE
6735,fl/fl;tg/+,3402,1,F,7/18/2018,10/2/2018,8,11,Y,310.4,323.7,22.4,,105.504,,,,TRUE
6998,fl/fl;+/+,4051,3,F,8/30/2018,10/2/2018,1,4,N,,299.9,,,0,,,,FALSE
7003,fl/fl;+/+,4051,3,F,8/30/2018,10/2/2018,1,4,N,,299.9,,,0,,,,FALSE
7005,fl/fl;+/+,4051,3,F,8/30/2018,10/2/2018,1,4,N,,299.9,,,0,,,,FALSE
7002,fl/fl;+/+,4057,1,M,9/1/2018,10/2/2018,1,4,N,,316.9,,,0,,,,FALSE
1640,fl/fl;+/+,0155,1,M,2/7/2018,10/9/2018,23,35,N,353.7,353.7,19.2,,55.872,,,,FALSE
1966,fl/fl;tg/+,0111,2,F,3/30/18,10/9/2018,23,28,N,283.2,358.1,27.6,,80.316,,,,FALSE
1967,fl/fl;tg/+,0111,2,F,3/30/18,10/9/2018,23,28,N,283.2,358.1,27.6,,80.316,,,,FALSE
6083,fl/fl;tg/+,0156,1,F,4/8/18,10/9/2018,23,26,N,271.8,345.0,59.4,*,172.854,,,,FALSE
6084,fl/fl;+/+,0157,1,F,4/8/18,10/9/2018,23,26,N,297.0,323.8,37.8,,109.998,,,,FALSE
6252,fl/fl;+/+,2888,1,M,5/10/2018,10/9/2018,19,22,N,334.2,334.2,19.3,,56.163,,,,FALSE
6256,fl/fl;tg/+,2889,2,M,5/10/2018,10/9/2018,19,22,N,256.1,337.4,37.3,,108.3975,,,,FALSE
6257,fl/fl;tg/+,2889,2,M,5/10/2018,10/9/2018,19,22,N,256.1,337.4,37.3,,108.3975,,,,FALSE
6258,fl/fl;tg/+,9890,2,F,5/10/2018,10/9/2018,19,22,N,279.4,330.4,27.8,,80.898,,,,FALSE
6260,fl/fl;tg/+,9890,2,F,5/10/2018,10/9/2018,19,22,N,279.4,330.4,27.8,,80.898,,,,FALSE
6261,fl/fl;+/+,9891,1,F,5/10/2018,10/9/2018,19,22,N,277.7,362.8,47.8,*,139.098,,,,FALSE
6317,fl/fl;tg/+,9914,1,M,5/17/2018,10/9/2018,18,21,N,353.3,353.3,16.9,,49.179,,,,FALSE
6321,fl/fl;+/+,9929,1,M,5/17/2018,10/9/2018,18,21,Y,324.7,324.7,18.3,,86.193,,,,TRUE
6362,fl/fl;tg/+,5994,2,F,5/29/2018,10/9/2018,16,19,Y,300.5,326.8,18.6,,87.3705,,,,TRUE
6364,fl/fl;tg/+,5994,2,F,5/29/2018,10/9/2018,16,19,Y,300.5,326.8,18.6,,87.3705,,,,TRUE
6441,fl/fl;+/+,5997,1,M,5/30/2018,10/9/2018,16,19,Y,36.8,347.4,293.3,**,1381.443,,,,TRUE
6431,fl/fl;tg/+,6006,1,M,6/4/2018,10/9/2018,16,18,Y,334.7,334.7,16.7,,78.657,,,,TRUE
6444,fl/fl;+/+,5998,1,F,5/30/2018,10/9/2018,16,19,Y,299.4,299.4,33.6,*,158.256,2x check food final,,,TRUE
6525,fl/fl;tg/+,3338,1,M,6/25/2018,10/9/2018,13,15,Y,345.0,345.0,16.9,,79.599,,,,TRUE
6593,fl/fl;tg/+,3345,3,M,6/26/2018,10/9/2018,13,15,Y,202.1,342.1,51.3,**,241.78,,,,TRUE
6587,fl/fl;tg/+,3345,3,M,6/26/2018,10/9/2018,13,15,Y,202.1,342.1,51.3,**,241.78,,,,TRUE
6586,fl/fl;tg/+,3345,3,M,6/26/2018,10/9/2018,13,15,Y,202.1,342.1,51.3,**,241.78,,,,TRUE
6595,fl/fl;+/+,3346,2,F,6/26/2018,10/9/2018,13,15,Y,31.2,370.5,170.2,**,801.4065,,,,TRUE
6588,fl/fl;+/+,3346,2,F,6/26/2018,10/9/2018,13,15,Y,31.2,370.5,170.2,**,801.4065,,,,TRUE
3351,fl/fl;+/+,3351,3,M,7/1/2018,10/9/2018,12,14,Y,174.4,352.4,56.7,**,267.214,,,,TRUE
3351,fl/fl;+/+,3351,3,M,7/1/2018,10/9/2018,12,14,Y,174.4,352.4,56.7,**,267.214,,,,TRUE
3351,fl/fl;+/+,3351,3,M,7/1/2018,10/9/2018,12,14,Y,174.4,352.4,56.7,**,267.214,,,,TRUE
3352,fl/fl;tg/+,6589,1,F,6/29/2018,10/9/2018,12,15,Y,284.0,347.1,28.2,,132.822,,,,TRUE
6489,fl/fl;+/+,6014,1,M,6/8/2018,10/9/2018,9,18,N,290.3,327.1,23.2,,67.512,,,,FALSE
6492,fl/fl;tg/+,6015,1,M,6/8/2018,10/9/2018,9,18,N,370.6,370.6,17.6,,51.216,,,,FALSE
6732,fl/fl;tg/+,3401,2,M,7/18/2018,10/9/2018,9,12,Y,215.3,366.9,49.7,*,234.087,,,,TRUE
6733,fl/fl;tg/+,3401,2,M,7/18/2018,10/9/2018,9,12,Y,215.3,366.9,49.7,*,234.087,,,,TRUE
6735,fl/fl;tg/+,3402,1,F,7/18/2018,10/9/2018,9,12,Y,293.5,293.5,30.2,,142.242,,,,TRUE
6998,fl/fl;+/+,4051,3,F,8/30/2018,10/9/2018,2,5,N,199.4,370.3,33.5,,97.485,,,,FALSE
7003,fl/fl;+/+,4051,3,F,8/30/2018,10/9/2018,2,5,N,199.4,370.3,33.5,,97.485,,,,FALSE
7005,fl/fl;+/+,4051,3,F,8/30/2018,10/9/2018,2,5,N,199.4,370.3,33.5,,97.485,,,,FALSE
7002,fl/fl;+/+,4057,1,M,9/1/2018,10/9/2018,2,5,N,290.3,358.1,26.6,,77.406,,,,FALSE
1640,fl/fl;+/+,0155,1,M,2/7/2018,10/16/2018,24,36,N,325.9,325.9,27.8,,80.898,,,,FALSE
1966,fl/fl;tg/+,0111,2,F,3/30/18,10/16/2018,24,29,N,309.8,309.8,24.2,,70.2765,,,,FALSE
1967,fl/fl;tg/+,0111,2,F,3/30/18,10/16/2018,24,29,N,309.8,309.8,24.2,,70.2765,,,,FALSE
6083,fl/fl;tg/+,0156,1,F,4/8/18,10/16/2018,24,27,N,296.6,349.9,48.4,,140.844,,,,FALSE
6084,fl/fl;+/+,0157,1,F,4/8/18,10/16/2018,24,27,N,289.2,343.7,34.6,,100.686,,,,FALSE
6252,fl/fl;+/+,2888,1,M,5/10/2018,10/16/2018,20,23,N,306.2,306.2,28.0,,81.48,,,,FALSE
6256,fl/fl;tg/+,2889,2,M,5/10/2018,10/16/2018,20,23,N,269.2,335.0,34.1,,99.231,,,,FALSE
6257,fl/fl;tg/+,2889,2,M,5/10/2018,10/16/2018,20,23,N,269.2,335.0,34.1,,99.231,,,,FALSE
6258,fl/fl;tg/+,9890,2,F,5/10/2018,10/16/2018,20,23,N,278.8,342.9,25.8,,75.078,,,,FALSE
6260,fl/fl;tg/+,9890,2,F,5/10/2018,10/16/2018,20,23,N,278.8,342.9,25.8,,75.078,,,,FALSE
6261,fl/fl;+/+,9891,1,F,5/10/2018,10/16/2018,20,23,N,279.9,347.3,82.9,*,241.239,,,,FALSE
6317,fl/fl;tg/+,9914,1,M,5/17/2018,10/16/2018,19,22,N,337.5,337.5,15.8,,45.978,,,,FALSE
6321,fl/fl;+/+,9929,1,M,5/17/2018,10/16/2018,19,22,Y,308.2,308.2,16.5,,77.715,,,,TRUE
6362,fl/fl;tg/+,5994,2,F,5/29/2018,10/16/2018,17,20,Y,294.9,328.4,16.0,,75.1245,,,,TRUE
6364,fl/fl;tg/+,5994,2,F,5/29/2018,10/16/2018,17,20,Y,294.9,328.4,16.0,,75.1245,,,,TRUE
6441,fl/fl;+/+,5997,1,M,5/30/2018,10/16/2018,17,20,Y,138.7,334.1,208.7,*,982.977,,,,TRUE
6431,fl/fl;tg/+,6006,1,M,6/4/2018,10/16/2018,17,19,Y,318.0,318.0,16.7,,78.657,,,,TRUE
6444,fl/fl;+/+,5998,1,F,5/30/2018,10/16/2018,17,20,Y,278.8,369.3,20.6,*,97.026,,,,TRUE
6525,fl/fl;tg/+,3338,1,M,6/25/2018,10/16/2018,14,16,Y,329.1,329.1,15.9,,74.889,,,,TRUE
6593,fl/fl;tg/+,3345,3,M,6/26/2018,10/16/2018,14,16,Y,226.2,337.1,38.6,*,181.963,,,,TRUE
6587,fl/fl;tg/+,3345,3,M,6/26/2018,10/16/2018,14,16,Y,226.2,337.1,38.6,*,181.963,,,,TRUE
6586,fl/fl;tg/+,3345,3,M,6/26/2018,10/16/2018,14,16,Y,226.2,337.1,38.6,*,181.963,,,,TRUE
6595,fl/fl;+/+,3346,2,F,6/26/2018,10/16/2018,14,16,Y,315.6,315.6,27.5,*,129.2895,,,,TRUE
6588,fl/fl;+/+,3346,2,F,6/26/2018,10/16/2018,14,16,Y,315.6,315.6,27.5,*,129.2895,,,,TRUE
3351,fl/fl;+/+,3351,3,M,7/1/2018,10/16/2018,13,15,Y,244.2,326.6,36.1,,169.874,,,,TRUE
3351,fl/fl;+/+,3351,3,M,7/1/2018,10/16/2018,13,15,Y,244.2,326.6,36.1,,169.874,,,,TRUE
3351,fl/fl;+/+,3351,3,M,7/1/2018,10/16/2018,13,15,Y,244.2,326.6,36.1,,169.874,,,,TRUE
3352,fl/fl;tg/+,6589,1,F,6/29/2018,10/16/2018,13,16,Y,326.8,326.8,20.3,*,95.613,,,,TRUE
6489,fl/fl;+/+,6014,1,M,6/8/2018,10/16/2018,10,19,N,306.7,306.7,20.4,,59.364,,,,FALSE
6492,fl/fl;tg/+,6015,1,M,6/8/2018,10/16/2018,10,19,N,355.4,355.4,15.2,,44.232,,,,FALSE
6732,fl/fl;tg/+,3401,2,M,7/18/2018,10/16/2018,10,13,Y,318.3,318.3,24.3,,114.453,,,,TRUE
6733,fl/fl;tg/+,3401,2,M,7/18/2018,10/16/2018,10,13,Y,318.3,318.3,24.3,,114.453,,,,TRUE
6735,fl/fl;tg/+,3402,1,F,7/18/2018,10/16/2018,10,13,Y,,,,,0,,,,TRUE
6998,fl/fl;+/+,4051,3,F,8/30/2018,10/16/2018,3,6,N,263.9,345.2,35.5,,103.208,,,,FALSE
7003,fl/fl;+/+,4051,3,F,8/30/2018,10/16/2018,3,6,N,263.9,345.2,35.5,,103.208,,,,FALSE
7005,fl/fl;+/+,4051,3,F,8/30/2018,10/16/2018,3,6,N,263.9,345.2,35.5,,103.208,,,,FALSE
7002,fl/fl;+/+,4057,1,M,9/1/2018,10/16/2018,3,6,N,293.9,321.0,64.2,,186.822,,,,FALSE
1640,fl/fl;+/+,0155,1,M,2/7/2018,10/23/2018,25,37,N,306.9,365.7,19.0,*,55.29,,,,FALSE
1966,fl/fl;tg/+,0111,2,F,3/30/18,10/23/2018,25,30,N,266.4,337.4,21.7,,63.147,,,,FALSE
1967,fl/fl;tg/+,0111,2,F,3/30/18,10/23/2018,25,30,N,266.4,337.4,21.7,,63.147,,,,FALSE
6083,fl/fl;tg/+,0156,1,F,4/8/18,10/23/2018,25,28,N,316.5,316.5,33.4,,97.194,,,,FALSE
6084,fl/fl;+/+,0157,1,F,4/8/18,10/23/2018,25,28,N,315.2,315.2,28.5,,82.935,,,,FALSE
6252,fl/fl;+/+,2888,1,M,5/10/2018,10/23/2018,21,24,N,285.0,357.3,21.2,,61.692,,,,FALSE
6256,fl/fl;tg/+,2889,2,M,5/10/2018,10/23/2018,21,24,N,305.9,305.9,14.6,,42.3405,,,,FALSE
6257,fl/fl;tg/+,2889,2,M,5/10/2018,10/23/2018,21,24,N,305.9,305.9,14.6,,42.3405,,,,FALSE
6258,fl/fl;tg/+,9890,2,F,5/10/2018,10/23/2018,21,24,N,295.2,352.3,23.9,,69.4035,,,,FALSE
6260,fl/fl;tg/+,9890,2,F,5/10/2018,10/23/2018,21,24,N,295.2,352.3,23.9,,69.4035,,,,FALSE
6261,fl/fl;+/+,9891,1,F,5/10/2018,10/23/2018,21,24,N,322.2,322.2,25.1,,73.041,,,,FALSE
6317,fl/fl;tg/+,9914,1,M,5/17/2018,10/23/2018,20,23,N,321.1,321.1,16.4,,47.724,,,,FALSE
6321,fl/fl;+/+,9929,1,M,5/17/2018,10/23/2018,20,23,Y,291.5,291.5,16.7,,78.657,,,,TRUE
6362,fl/fl;tg/+,5994,2,F,5/29/2018,10/23/2018,18,21,Y,295.7,347.5,16.4,,77.0085,,,,TRUE
6364,fl/fl;tg/+,5994,2,F,5/29/2018,10/23/2018,18,21,Y,295.7,347.5,16.4,,77.0085,,,,TRUE
6441,fl/fl;+/+,5997,1,M,5/30/2018,10/23/2018,18,21,Y,234.6,342.0,99.5,*,468.645,,,,TRUE
6431,fl/fl;tg/+,6006,1,M,6/4/2018,10/23/2018,18,20,Y,300.8,300.8,17.2,,81.012,,,,TRUE
6444,fl/fl;+/+,5998,1,F,5/30/2018,10/23/2018,18,21,Y,339.6,339.6,29.7,*,139.887,,,,TRUE
6525,fl/fl;tg/+,3338,1,M,6/25/2018,10/23/2018,15,17,Y,311.3,311.3,17.8,,83.838,,,,TRUE
6593,fl/fl;tg/+,3345,3,M,6/26/2018,10/23/2018,15,17,Y,272.8,354.7,21.4,*,100.951,,,,TRUE
6587,fl/fl;tg/+,3345,3,M,6/26/2018,10/23/2018,15,17,Y,272.8,354.7,21.4,*,100.951,,,,TRUE
6586,fl/fl;tg/+,3345,3,M,6/26/2018,10/23/2018,15,17,Y,272.8,354.7,21.4,*,100.951,,,,TRUE
6595,fl/fl;+/+,3346,2,F,6/26/2018,10/23/2018,15,17,Y,263.9,331.7,25.9,,121.7535,,,,TRUE
6588,fl/fl;+/+,3346,2,F,6/26/2018,10/23/2018,15,17,Y,263.9,331.7,25.9,,121.7535,,,,TRUE
3351,fl/fl;+/+,3351,3,M,7/1/2018,10/23/2018,14,16,Y,260.2,339.2,22.1,,104.248,,,,TRUE
3351,fl/fl;+/+,3351,3,M,7/1/2018,10/23/2018,14,16,Y,260.2,339.2,22.1,,104.248,,,,TRUE
3351,fl/fl;+/+,3351,3,M,7/1/2018,10/23/2018,14,16,Y,260.2,339.2,22.1,,104.248,,,,TRUE
3352,fl/fl;tg/+,6589,1,F,6/29/2018,10/23/2018,14,17,Y,305.4,305.4,21.4,,100.794,,,,TRUE
6489,fl/fl;+/+,6014,1,M,6/8/2018,10/23/2018,11,20,N,286.0,286.0,20.7,,60.237,,,,FALSE
6492,fl/fl;tg/+,6015,1,M,6/8/2018,10/23/2018,11,20,N,338.3,338.3,17.1,,49.761,,,,FALSE
6732,fl/fl;tg/+,3401,2,M,7/18/2018,10/23/2018,11,14,Y,275.2,333.1,21.6,*,101.5005,,,,TRUE
6733,fl/fl;tg/+,3401,2,M,7/18/2018,10/23/2018,11,14,Y,275.2,333.1,21.6,*,101.5005,,,,TRUE
6998,fl/fl;+/+,4051,3,F,8/30/2018,10/23/2018,4,7,N,263.9,326.6,27.1,,78.861,,,,FALSE
7003,fl/fl;+/+,4051,3,F,8/30/2018,10/23/2018,4,7,N,263.9,326.6,27.1,,78.861,,,,FALSE
7005,fl/fl;+/+,4051,3,F,8/30/2018,10/23/2018,4,7,N,263.9,326.6,27.1,,78.861,,,,FALSE
7002,fl/fl;+/+,4057,1,M,9/1/2018,10/23/2018,4,7,N,293.9,293.9,27.1,,78.861,,,,FALSE
1640,fl/fl;+/+,0155,1,M,2/7/2018,10/30/2018,26,38,N,343.5,343.5,22.2,,64.602,,,,FALSE
1966,fl/fl;tg/+,0111,2,F,3/30/18,10/30/2018,26,31,N,295.5,354.2,21.0,,60.9645,,,,FALSE
1967,fl/fl;tg/+,0111,2,F,3/30/18,10/30/2018,26,31,N,295.5,354.2,21.0,,60.9645,,,,FALSE
6083,fl/fl;tg/+,0156,1,F,4/8/18,10/30/2018,26,29,N,283.0,334.8,33.5,,97.485,,,,FALSE
6084,fl/fl;+/+,0157,1,F,4/8/18,10/30/2018,26,29,N,286.3,347.4,28.9,,84.099,,,,FALSE
6252,fl/fl;+/+,2888,1,M,5/10/2018,10/30/2018,22,25,N,334.3,347.1,23.0,,66.93,,,,FALSE
6256,fl/fl;tg/+,2889,2,M,5/10/2018,10/30/2018,22,25,N,278.5,341.1,13.7,,39.867,,,,FALSE
6257,fl/fl;tg/+,2889,2,M,5/10/2018,10/30/2018,22,25,N,278.5,341.1,13.7,,39.867,,,,FALSE
6258,fl/fl;tg/+,9890,2,F,5/10/2018,10/30/2018,22,25,N,303.0,343.8,24.7,,71.7315,,,,FALSE
6260,fl/fl;tg/+,9890,2,F,5/10/2018,10/30/2018,22,25,N,303,343.8,27.6,,80.1705,,,,FALSE
6261,fl/fl;+/+,9891,1,F,5/10/2018,10/30/2018,22,25,N,297.2,351.1,25.0,,72.75,,,,FALSE
6317,fl/fl;tg/+,9914,1,M,5/17/2018,10/30/2018,21,24,N,305.7,352.3,15.4,,44.814,,,,FALSE
6321,fl/fl;+/+,9929,1,M,5/17/2018,10/30/2018,21,24,Y,275.3,353.1,16.2,,76.302,,,,TRUE
6362,fl/fl;tg/+,5994,2,F,5/29/2018,10/30/2018,19,22,Y,315.5,348.6,16.0,,75.36,,,,TRUE
6364,fl/fl;tg/+,5994,2,F,5/29/2018,10/30/2018,19,22,Y,315.5,348.6,16.0,,75.36,,,,TRUE
6441,fl/fl;+/+,5997,1,M,5/30/2018,10/30/2018,19,22,Y,323.7,357.5,18.3,,86.193,,,,TRUE
